gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,active_days,data_quality
100000003792647100,peripheral,0.4,14,0.075378,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 8,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,8000.0,0.0,1,0,0.00039783492038208843,0.0,0.0,4,False,True,1,0.4125
100000003795588100,terminal,0.84,3,0.513567,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 400,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",1,0,400000.0,0.0,2,0,0.00031924032656188304,0.0,0.0,3,False,False,1,1.0
100000003796063100,distributor,0.96,0,0.929184,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 35,000 KZT; выход 15 / 959,150 KZT; операций 1/23; дней 11",1,15,35000.0,959150.0,1,23,0.0006808525929807706,4.5219278717720394e-05,27.404285714285713,3,False,False,11,1.0
100000003798151100,terminal,0.87,2,0.54206,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 350,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",1,0,350000.0,0.0,3,0,0.0005719003728138017,0.0,0.0,2,False,False,3,1.0
100000003809101100,peripheral,0.55,18,0.609414,"Правило: пороги других ролей не выполнены; вход 2 / 166,050 KZT; выход 2 / 55,200 KZT; операций 3/4; дней 5",2,2,166050.0,55200.0,3,4,0.00035992234376002315,2.0870436331255566e-05,0.3324299909665763,1,False,False,5,1.0
100000003814002100,terminal,0.81,5,0.271707,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 30,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,30000.0,0.0,1,0,0.0002850015068020004,0.0,0.0,3,False,False,1,0.75
100000003819173100,peripheral,0.4,15,0.135863,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 143,777 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,143777.0,0.0,1,0,0.00029361266379463043,0.0,0.0,4,False,True,1,0.4125
100000003823811100,distributor,0.855,18,0.76914,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 30,000 KZT; выход 3 / 66,130 KZT; операций 1/3; дней 4",1,3,30000.0,66130.0,1,3,0.00035483143731057914,1.7392030276046304e-05,2.2043333333333335,2,False,False,4,1.0
100000003824464100,terminal,0.81,20,0.347149,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 200,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,200000.0,0.0,1,0,0.00032146089952715814,0.0,0.0,2,False,False,1,0.75
100000003831201100,terminal,0.87,0,0.435521,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 40,500 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",1,0,40500.0,0.0,3,0,0.0005311624831239708,0.0,0.0,2,False,False,3,1.0
100000003831324100,terminal,0.84,13,0.596073,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 300,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",2,0,300000.0,0.0,2,0,0.00031347030605498435,0.0,0.0,1,False,False,2,1.0
100000003832231100,terminal,0.81,6,0.278337,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 35,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,35000.0,0.0,1,0,0.000290988843939282,0.0,0.0,1,False,False,1,0.75
100000003834495100,consolidator,0.855,3,0.783499,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 3 / 602,441 KZT; выход 1 / 20,000 KZT; операций 5/1; дней 4",3,1,602441.0,20000.0,5,1,0.0006169955175430227,0.0,0.0331982716979754,3,False,False,4,1.0
100000003835149100,peripheral,0.55,11,0.59052,"Правило: пороги других ролей не выполнены; вход 1 / 248,500 KZT; выход 2 / 4,600,440 KZT; операций 1/13; дней 12",1,2,248500.0,4600440.0,1,13,0.0004860432641898481,0.0,18.512837022132796,1,False,False,12,1.0
100000003838587100,peripheral,0.4,8,0.073589,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 6,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,6000.0,0.0,1,0,0.0005518064625308044,0.0,0.0,4,False,True,1,0.4125
100000003843844100,peripheral,0.55,0,0.541109,"Правило: пороги других ролей не выполнены; вход 1 / 16,680 KZT; выход 1 / 238,000 KZT; операций 1/1; дней 2",1,1,16680.0,238000.0,1,1,0.0002901658449781971,3.478406055209261e-06,14.268585131894485,3,False,False,2,1.0
100000003854444100,distributor,0.96,19,0.940639,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 210,000 KZT; выход 14 / 2,322,909 KZT; операций 4/14; дней 10",1,14,210000.0,2322909.0,4,14,0.00046403939959912004,4.5219278717720394e-05,11.061471428571428,2,False,False,10,1.0
100000003865939100,terminal,0.81,46,0.312368,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 81,465 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,81465.0,0.0,1,0,0.0005254689783299714,0.0,0.0,1,False,False,1,0.75
100000003873332100,distributor,0.89,19,0.856036,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 23,468 KZT; выход 4 / 286,000 KZT; операций 1/8; дней 9",1,4,23468.0,286000.0,1,8,0.00028840674848813297,6.956812110418521e-05,12.186807567751833,1,False,False,9,1.0
100000003877908100,terminal,0.81,6,0.283384,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 40,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,40000.0,0.0,1,0,0.0002919819237085549,0.0,0.0,1,False,False,1,0.75
100000003880331100,distributor,0.96,15,0.943197,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 100,000 KZT; выход 16 / 3,904,908 KZT; операций 1/31; дней 8",1,16,100000.0,3904908.0,1,31,0.00030595559614385526,3.478406055209261e-05,39.04908,3,False,False,8,1.0
100000003886323100,peripheral,0.55,2,0.535304,"Правило: пороги других ролей не выполнены; вход 2 / 78,168 KZT; выход 1 / 7,650 KZT; операций 6/1; дней 6",2,1,78168.0,7650.0,6,1,0.0018965814254452587,3.478406055209261e-06,0.09786613447958244,1,False,False,6,1.0
100000003888197100,terminal,0.81,5,0.313494,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 83,167 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,83167.0,0.0,1,0,0.00028671033183775695,0.0,0.0,3,False,False,1,0.75
100000003888271100,peripheral,0.55,33,0.492232,"Правило: пороги других ролей не выполнены; вход 1 / 12,177 KZT; выход 2 / 25,590 KZT; операций 2/3; дней 5",1,2,12177.0,25590.0,2,3,0.000289803214570331,3.505795079266027e-06,2.10150283321015,1,False,False,5,1.0
100000003888527100,terminal,0.81,5,0.271707,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 30,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,30000.0,0.0,1,0,0.00036454804660248947,0.0,0.0,3,False,False,1,0.75
100000003896956100,peripheral,0.55,2,0.458636,"Правило: пороги других ролей не выполнены; вход 1 / 10,000 KZT; выход 1 / 27,000 KZT; операций 1/2; дней 3",1,1,10000.0,27000.0,1,2,0.00028701275043631846,3.505795079266027e-06,2.7,3,False,False,3,1.0
100000003899325100,terminal,0.81,15,0.295478,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 50,120 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,50120.0,0.0,1,0,0.00029502274282182064,0.0,0.0,3,False,False,1,0.75
100000003899899100,peripheral,0.55,2,0.580444,"Правило: пороги других ролей не выполнены; вход 2 / 218,500 KZT; выход 1 / 10,000 KZT; операций 5/1; дней 5",2,1,218500.0,10000.0,5,1,0.0006499475516829249,3.478406055209261e-06,0.04576659038901602,3,False,False,5,1.0
100000003900547100,terminal,0.81,2,0.259779,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 23,700 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,23700.0,0.0,1,0,0.0002865687020672305,0.0,0.0,1,False,False,1,0.75
100000003904497100,peripheral,0.4,1,0.078062,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0003393430648652509,0.0,0.0,4,False,True,1,0.4125
100000003917461100,peripheral,0.55,11,0.5689,"Правило: пороги других ролей не выполнены; вход 1 / 10,000 KZT; выход 2 / 140,000 KZT; операций 1/5; дней 5",1,2,10000.0,140000.0,1,5,0.00039672520674551557,6.956812110418522e-06,14.0,3,False,False,5,1.0
100000003920950100,terminal,0.81,0,0.362037,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 323,290 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,323290.0,0.0,1,0,0.00038941989382898143,0.0,0.0,3,False,False,1,0.75
100000003922499100,terminal,0.81,11,0.294227,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 50,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,50000.0,0.0,1,0,0.0005320697886803478,0.0,0.0,2,False,False,1,0.75
100000003923946100,distributor,0.87,12,0.787791,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 282,000 KZT; выход 4 / 675,000 KZT; операций 3/4; дней 3",1,4,282000.0,675000.0,3,4,0.0003871803198246818,0.0,2.393617021276596,1,False,False,3,1.0
100000003927792100,terminal,0.81,2,0.235841,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 13,067 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,13067.0,0.0,1,0,0.000288162344267316,0.0,0.0,2,False,False,1,0.75
100000003934614100,transit,0.81722,17,0.581756,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 17,000 KZT; выход 1 / 11,500 KZT; операций 2/2; дней 3",2,1,17000.0,11500.0,2,2,0.00031171105569206755,0.0,0.6764705882352942,3,False,False,3,1.0
100000003942602100,transit,0.91,4,0.595473,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 30,000 KZT; выход 1 / 30,000 KZT; операций 1/1; дней 1",1,1,30000.0,30000.0,1,1,0.0002902865247495497,0.0,1.0,1,False,False,1,1.0
100000003943247100,terminal,0.81,0,0.283384,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 40,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,40000.0,0.0,1,0,0.00028627435867704194,0.0,0.0,3,False,False,1,0.75
100000003943483100,terminal,0.81,11,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.00032714534362884303,0.0,0.0,2,False,False,1,0.75
100000003946524100,transit,0.91721,6,0.826593,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 2 / 133,757 KZT; выход 2 / 144,750 KZT; операций 2/2; дней 4",2,2,133757.0,144750.0,2,2,0.00032422406085033293,5.25869261889904e-05,1.0821863528637754,1,False,False,4,1.0
100000003950749100,peripheral,0.4,2,0.074667,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 7,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,7000.0,0.0,1,0,0.0003818013755478462,0.0,0.0,4,False,True,1,0.4125
100000003951827100,transit,0.746492,0,0.555113,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 9,000 KZT; выход 2 / 17,000 KZT; операций 1/2; дней 3",1,2,9000.0,17000.0,1,2,0.0002845406270069722,0.0,1.8888888888888888,3,False,False,3,1.0
100000003962994100,terminal,0.81,2,0.228668,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0004782795657146777,0.0,0.0,3,False,False,1,0.75
100000003964910100,terminal,0.84,14,0.615068,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 1,000,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",2,0,1000000.0,0.0,2,0,0.0005062073302713212,0.0,0.0,3,False,False,1,1.0
100000003968044100,distributor,0.855,3,0.815403,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 40,000 KZT; выход 3 / 311,000 KZT; операций 1/4; дней 5",1,3,40000.0,311000.0,1,4,0.0002943866132249449,3.478406055209261e-06,7.775,3,False,False,5,1.0
100000003970394100,terminal,0.81,11,0.314703,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 85,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,85000.0,0.0,1,0,0.0002980514473526291,0.0,0.0,1,False,False,1,0.75
100000003971049100,terminal,0.9,14,0.476569,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 55,900 KZT; выход 0 / 0 KZT; операций 7/0; дней 7",1,0,55900.0,0.0,7,0,0.0002926742043429238,0.0,0.0,2,False,False,7,1.0
100000003975102100,peripheral,0.55,2,0.496036,"Правило: пороги других ролей не выполнены; вход 1 / 25,650 KZT; выход 2 / 88,500 KZT; операций 1/2; дней 3; seed: вход неполон",1,2,25650.0,88500.0,1,2,0.00034348636203027533,1.0435218165627783e-05,3.4502923976608186,0,True,False,3,0.9
100000003977183100,distributor,0.89,12,0.72256,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 123,800 KZT; выход 4 / 766,000 KZT; операций 2/6; дней 6; seed: вход неполон",2,4,123800.0,766000.0,2,6,0.0003296101970488828,0.0,6.187399030694669,0,True,False,6,0.9
100000003980083100,terminal,0.81,45,0.271707,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 30,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,30000.0,0.0,1,0,0.0005254689783299714,0.0,0.0,1,False,False,1,0.75
100000003985389100,peripheral,0.4,15,0.245222,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 422,698 KZT; выход 0 / 0 KZT; операций 16/0; дней 15",1,0,422698.0,0.0,16,0,0.0004874633167402682,0.0,0.0,4,False,True,15,0.55
100000003986141100,terminal,0.81,14,0.218743,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 5,286 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5286.32,0.0,1,0,0.00028530526190472113,0.0,0.0,3,False,False,1,0.75
100000003988112100,transit,0.825288,18,0.657891,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 92,000 KZT; выход 1 / 64,000 KZT; операций 2/5; дней 3",1,1,92000.0,64000.0,2,5,0.0005011393509400754,0.0,0.6956521739130435,2,False,False,3,1.0
100000003989033100,peripheral,0.4,9,0.241717,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 373,400 KZT; выход 0 / 0 KZT; операций 13/0; дней 12",1,0,373400.0,0.0,13,0,0.0005952275042934698,0.0,0.0,4,False,True,12,0.55
100000003996562100,terminal,0.81,0,0.223289,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 7,700 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,7700.0,0.0,1,0,0.0003279803362697345,0.0,0.0,3,False,False,1,0.75
100000004004621100,terminal,0.87,0,0.563067,"Правило: есть вход, выхода нет в пределах обхода; вход 3 / 75,389 KZT; выход 0 / 0 KZT; операций 3/0; дней 2",3,0,75389.0,0.0,3,0,0.0002991252312764,0.0,0.0,1,False,False,2,1.0
100000004005964100,transit,0.851338,21,0.725387,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 3 / 97,900 KZT; выход 3 / 72,000 KZT; операций 9/5; дней 9",3,3,97900.0,72000.0,9,5,0.00040207843266666914,0.0,0.7354443309499489,1,False,False,9,1.0
100000004006327100,peripheral,0.4,1,0.22593,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 300,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 3",1,0,300000.0,0.0,3,0,0.0005519330420008033,0.0,0.0,4,False,True,3,0.55
100000004007116100,distributor,0.89,21,0.734611,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 3 / 764,704 KZT; выход 4 / 148,000 KZT; операций 24/6; дней 18; seed: вход неполон",3,4,764704.0,148000.0,24,6,0.0006237322191658156,0.0,0.19353893794200108,0,True,False,18,0.9
100000004007197100,terminal,0.81,21,0.231254,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 10,048 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10048.0,0.0,1,0,0.00028614152739156234,0.0,0.0,3,False,False,1,0.75
100000004013952100,peripheral,0.4,3,0.073016,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 5,500 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5500.0,0.0,1,0,0.0005299816781600152,0.0,0.0,4,False,True,1,0.4125
100000004015047100,consolidator,0.96,12,0.854772,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 9 / 919,104 KZT; выход 1 / 69,195 KZT; операций 18/7; дней 14",9,1,919104.0,69195.0,18,7,0.00225694045596581,0.0,0.07528527783580531,1,False,False,14,1.0
100000004017410100,distributor,0.925,17,0.903954,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 193,650 KZT; выход 5 / 1,330,915 KZT; операций 6/11; дней 9",2,5,193650.0,1330915.0,6,11,0.0011229065583864737,6.956812110418522e-06,6.872785954040795,3,False,False,9,1.0
100000004019056100,peripheral,0.4,0,0.114119,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 50,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,50000.0,0.0,1,0,0.0005376920373816616,0.0,0.0,4,False,True,1,0.4125
100000004019124100,terminal,0.87,2,0.554363,"Правило: есть вход, выхода нет в пределах обхода; вход 3 / 193,000 KZT; выход 0 / 0 KZT; операций 3/0; дней 3; seed: вход неполон",3,0,193000.0,0.0,3,0,0.001194752188112928,0.0,0.0,0,True,False,3,0.9
100000004021459100,peripheral,0.75,51,0.019203,Правило: наблюдаемых связей нет; вход 0 / 0 KZT; выход 0 / 0 KZT; операций 0/0; дней 0; seed: вход неполон,0,0,0.0,0.0,0,0,0.0002840372855543713,0.0,0.0,0,True,False,0,0.2
100000004030553100,peripheral,0.4,10,0.121528,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 70,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,70000.0,0.0,1,0,0.0005276933204725145,0.0,0.0,4,False,True,1,0.4125
100000004035925100,peripheral,0.4,2,0.24113,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 1,111,588 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,1111588.0,0.0,2,0,0.0004597216750155704,0.0,0.0,4,False,True,2,0.55
100000004041163100,peripheral,0.55,2,0.566369,"Правило: пороги других ролей не выполнены; вход 1 / 50,000 KZT; выход 2 / 866,000 KZT; операций 1/6; дней 5; seed: вход неполон",1,2,50000.0,866000.0,1,6,0.0020671341287763576,3.478406055209261e-06,17.32,0,True,False,5,0.9
100000004041294100,peripheral,0.4,22,0.127258,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 17,800 KZT; выход 0 / 0 KZT; операций 2/0; дней 1",1,0,17800.0,0.0,2,0,0.00029922052066739234,0.0,0.0,4,False,True,1,0.55
100000004047887100,peripheral,0.4,5,0.101733,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 30,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,30000.0,0.0,1,0,0.0002864657663604422,0.0,0.0,4,False,True,1,0.4125
100000004049912100,peripheral,0.4,19,0.078062,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 10,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,10000.0,0.0,1,0,0.0003227657920764785,0.0,0.0,4,False,True,1,0.4125
100000004058740100,terminal,0.81,4,0.271707,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 30,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,30000.0,0.0,1,0,0.0002902865247495497,0.0,0.0,1,False,False,1,0.75
100000004064431100,peripheral,0.55,21,0.375184,"Правило: пороги других ролей не выполнены; вход 1 / 26,000 KZT; выход 1 / 10,000 KZT; операций 1/1; дней 2",1,1,26000.0,10000.0,1,1,0.00028948217884328125,0.0,0.38461538461538464,3,False,False,2,1.0
100000004066370100,peripheral,0.4,16,0.179598,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 65,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",1,0,65000.0,0.0,2,0,0.0005855735230952056,0.0,0.0,4,False,True,2,0.55
100000004066647100,terminal,0.81,19,0.296187,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 51,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,51000.0,0.0,1,0,0.0002926971633100265,0.0,0.0,3,False,False,1,0.75
100000004070318100,coordinator,0.978256,0,0.964774,"Правило: ≥2 входа и выхода, посредничество в верхних 10%; вход 4 / 207,247 KZT; выход 19 / 551,860 KZT; операций 6/37; дней 17",4,19,207246.55,551860.0,6,37,0.0003123763502075599,0.0002678372662511131,2.662818753798314,1,False,False,17,1.0
100000004070530100,peripheral,0.4,5,0.091044,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 20,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,20000.0,0.0,1,0,0.00028565627275841857,0.0,0.0,4,False,True,1,0.4125
100000004071070100,peripheral,0.55,3,0.435515,"Правило: пороги других ролей не выполнены; вход 2 / 41,000 KZT; выход 1 / 6,000 KZT; операций 5/1; дней 6",2,1,41000.0,6000.0,5,1,0.0011824104740553944,0.0,0.14634146341463414,2,False,False,6,1.0
100000004071080100,consolidator,0.96,3,0.881018,"Правило: 3 входа или больше, входящих ≥1,5× исходящих; вход 9 / 238,600 KZT; выход 2 / 46,500 KZT; операций 16/5; дней 12",9,2,238600.0,46500.0,16,5,0.0013620872296635407,3.478406055209261e-06,0.19488683989941324,1,False,False,12,1.0
100000004071444100,peripheral,0.55,3,0.552675,"Правило: пороги других ролей не выполнены; вход 1 / 247,350 KZT; выход 1 / 100,000 KZT; операций 1/1; дней 2",1,1,247350.0,100000.0,1,1,0.00030580596603739133,3.478406055209261e-06,0.40428542551041036,3,False,False,2,1.0
100000004076740100,distributor,0.96,17,0.874703,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 3 / 93,250 KZT; выход 6 / 125,000 KZT; операций 5/10; дней 12",3,6,93250.0,125000.0,5,10,0.0007363588861558133,6.956812110418521e-05,1.3404825737265416,1,False,False,12,1.0
100000004077081100,distributor,0.89,0,0.857905,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 140,000 KZT; выход 4 / 615,000 KZT; операций 1/6; дней 5",1,4,140000.0,615000.0,1,6,0.0002885369847099738,3.478406055209261e-06,4.392857142857143,3,False,False,5,1.0
100000004094958100,transit,0.902695,37,0.604731,"Правило: есть вход и выход, отношение сумм 0,5–2; вход 1 / 39,000 KZT; выход 1 / 40,000 KZT; операций 1/1; дней 1",1,1,39000.0,40000.0,1,1,0.0003892421572666439,0.0,1.0256410256410255,1,False,False,1,1.0
100000004096559100,terminal,0.81,13,0.289055,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 46,200 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,46200.0,0.0,1,0,0.0009694177348267979,0.0,0.0,3,False,False,1,0.75
100000004097972100,peripheral,0.55,3,0.545657,"Правило: пороги других ролей не выполнены; вход 1 / 118,878 KZT; выход 2 / 10,000 KZT; операций 1/2; дней 2",1,2,118878.0,10000.0,1,2,0.00031479496992493255,6.956812110418522e-06,0.0841198539679335,3,False,False,2,1.0
100000004099450100,terminal,0.81,3,0.273792,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 31,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,31000.0,0.0,1,0,0.0002945612620632073,0.0,0.0,3,False,False,1,0.75
100000004105288100,terminal,0.84,6,0.581727,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 215,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",2,0,215000.0,0.0,2,0,0.0004603070181783427,0.0,0.0,1,False,False,2,1.0
100000004107228100,peripheral,0.4,3,0.071594,"Правило: глубина 4; продолжение вне обхода неизвестно; вход 1 / 5,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,5000.0,0.0,1,0,0.00028715464159285927,0.0,0.0,4,False,True,1,0.4125
100000004114962100,terminal,0.84,5,0.569883,"Правило: есть вход, выхода нет в пределах обхода; вход 2 / 165,000 KZT; выход 0 / 0 KZT; операций 2/0; дней 2",2,0,165000.0,0.0,2,0,0.0007067031312392622,0.0,0.0,3,False,False,2,1.0
100000004130144100,terminal,0.81,13,0.347149,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 200,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,200000.0,0.0,1,0,0.00029543092204680567,0.0,0.0,1,False,False,1,0.75
100000004134060100,terminal,0.81,1,0.31633,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 88,179 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,88179.0,0.0,1,0,0.00032619556243767444,0.0,0.0,2,False,False,1,0.75
100000004135268100,distributor,0.855,39,0.799378,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 2 / 1,239,000 KZT; выход 3 / 1,000,200 KZT; операций 3/4; дней 4",2,3,1239000.0,1000200.0,3,4,0.0017408988611392702,0.0,0.8072639225181598,1,False,False,4,1.0
100000004140487100,distributor,0.96,0,0.872801,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 24,510 KZT; выход 10 / 262,600 KZT; операций 1/19; дней 7",1,10,24510.0,262600.0,1,19,0.000287866987742565,6.956812110418522e-06,10.713994288045695,3,False,False,7,1.0
100000004140994100,terminal,0.81,7,0.249353,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 18,650 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,18650.0,0.0,1,0,0.00028692680695949685,0.0,0.0,3,False,False,1,0.75
100000004144536100,terminal,0.9,21,0.637535,"Правило: есть вход, выхода нет в пределах обхода; вход 4 / 168,000 KZT; выход 0 / 0 KZT; операций 6/0; дней 5",4,0,168000.0,0.0,6,0,0.0009620032049819233,0.0,0.0,1,False,False,5,1.0
100000004150593100,distributor,0.96,2,0.92269,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 1 / 57,000 KZT; выход 11 / 871,165 KZT; операций 2/16; дней 7",1,11,57000.0,871165.0,2,16,0.000304955395680928,3.826246660730187e-05,15.28359649122807,2,False,False,7,1.0
100000004156082100,distributor,0.96,2,0.945644,"Правило: ≥3 выхода, seed или исходящих ≥1,5× входящих; вход 5 / 377,366 KZT; выход 26 / 2,319,556 KZT; операций 7/29; дней 7",5,26,377366.11,2319556.0,7,29,0.0008614700422209711,0.00010435218165627782,6.146699288921308,1,False,False,7,1.0
100000004158362100,terminal,0.81,0,0.233506,"Правило: есть вход, выхода нет в пределах обхода; вход 1 / 12,000 KZT; выход 0 / 0 KZT; операций 1/0; дней 1",1,0,12000.0,0.0,1,0,0.0002898109215723063,0.0,0.0,2,False,False,1,0.75
